x,y
ennemi,-0.5
enlèvements,-1
enlèvement,-1
enlèvement,-0.5
enlevé,-1
enivrer,-0.4
enivré,-0.6
enhardir,0.8
engraisser,-0.4
engourdissement,-0.6
engourdi,-0.75
engourdi,-0.6
engouement,-0.25
engouement,0.8
engloutir,-0.25
engloutir,-0.25
engins,-0.25
engager,0.6
engagement,0.5
engagement,0.5
engageant,0.5
engage,0.6
enfreindre,-1
enfouissement,-0.25
enfoncer,-1
enflammer,-1
enflammé,-1
enflammé,-1
enflame,-0.8
enfin,0.4
enfers,-1
enfer plié,-1
enfer plié,-0.6
enfer,-0.8
enfer,-0.5
enfantin,0.6
enfant,0.6
enfance,0.6
énervé,-0.5
énervant,-1
énervant,-1
énergiquement,-0.25
énergique,-0.8
énergique,0.75
énergique,1
endurance,0.6
endurance,0.75
enduit de sucre,-1
enduit de sucre,-0.25
endosser,0.5
endosser,0.5
endosse,0.5
endommagé,-0.5
endolori,-1
endoctriner,-0.4
endoctrinement,-0.5
endoctriné,-0.4
endoctrine,-0.4
endetté,-0.6
endémique,-0.4
enculés,-1
enculé,-1
encourir,-0.25
encourir,-0.25
encourager,0.6
encourager,0.75
encouragement,0.75
encourageant,1
encouragé,0.8
encourage,0.6
encombrement,-1
encombrement,-1
encombrement,-1
encombrant,-1
enchevêtrement,-0.5
enchevêtré,-0.5
enchanteur,0.5
enchanter,0.5
enchantement,1
Enchanté,0.75
enchanté,1
enchaîné,-0.6
encens,-1
encastré,0.6
en vrac,-0.25
en volant,0.1
en voie de disparition,-1
en vérité,0.8
En vedette,0.4
en vain,-0.8
en train de mourir,-0.5
en sueur,-0.5
en sous-effectif,-0.8
en riant,0.6
en retard,-0.5
en retard,-0.25
en remuant,1
en relief,0.4
en purée,-0.25
en pointillé,0.25
en plein essor,-0.25
en plaisantant,0.6
en phase terminale,-0.6
en permanence,-0.25
en morceaux,-0.6
en miettes,-0.6
en lambeaux,-1
en hurlant,-0.5
en herbe,1
en guerre,-1
en forme,0.4
"en fonction, dépendemment",-0.25
en feu,-0.25
en faillite,-1
en extase,0.75
en espérant,0.6
en équilibre,-0.1
en désaccord,-0.5
en cours d'analyse,0.25
en coopération,1
en conséquence,0.25
en colère,-0.75
en colère,-0.6
en cage,-0.8
en bonne santé,0.75
en bonne place,0.25
en arrière,-0.4
en apparence,-0.25
en abondance,0.25
emprunteur,-0.25
emprisonné,-1
empreintes digitales,-0.4
empoisonnement,-0.5
empoisonné,-0.75
empirer,-0.5
empiéter,-1
empiètement,-0.5
empêcher,-0.8
empêché,0.25
empêche,0.25
empathiser,0.6
empathique,0.6
empathie,0.5
émouvant,1
émousser,-0.5
emmêler,-0.4
éminent,0.5
éminence,0.5
éminemment,0.4
émeutes,-0.5
émeute,-0.5
émerveillement,1
émerveillé,0.8
émérite,0.6
embuscade,-0.5
embué,-0.6
embrouiller,-0.75
embrouillé,-0.25
embrasse,0.5
embrasé,0.25
embrasé,0.8
embobiner,-0.25
emblème,0.4
embêtant,-1
embellir,0.75
embarrasser,-0.8
embarrasser,-0.75
embarrassé,-0.4
embarrassant,-0.8
embarrassant,-0.5
embarras,-0.5
embarras,-0.5
embargo,-0.8
embardée,-0.5
émasculer,-0.6
émasculation,-0.25
émancipation,0.4
émacié,-0.75
éluder,-0.5
élucider,0.4
éloquent,0.5
éloquence,0.5
éloge,0.4
elle est comme,0
élixir,-0.25
élite,0.5
élire,0.6
éliminé,-0.25
élimination,-0.5
éligible,0.8
élever,0.6
élever,0.6
élevé,-0.25
élévation,1
élément vital,0.25
élégant,0.5
élégant,0.8
élégant,1
élégance,0.5
électronique,0.25
électrifier,1
électeur,0.6
élastique,0.6
élan,0.1
elan,1
élaboration,0.6
éjection,-0.6
éjecter,-0.1
éjecté,-0.1
éjaculation,-0.25
éhonté,-0.5
égoutté,-0.4
égouttage,-0.4
égotisme,-1
égoïstement,-1
égoïstement,-0.5
égoïste,-1
égoïste,-0.5
égocentrique,-1
ego,-0.25
église,0.1
égarer,-0.8
égarer,-0.5
égarement,-1
égaré,-0.8
égaré,-0.75
égaré,-0.5
égaré,-0.5
égalité,0.8
également,0.6
effusivement,0.4
effusion de sang,-0.75
effusion,-0.4
effusion,0.4
effusion,0.4
effroyablement,-1
effroyable,-0.75
effronterie,-0.25
effrontément,-1
effrontément,-0.25
effronté,-0.5
effritement,-0.5
effrayer,-1
effrayer,-0.75
effrayer,-0.75
effrayer,-0.5
effrayé,-0.5
effrayant,-1
effrayant,-0.5
effraie,-1
effort,0.25
effondrer,-0.75
effondrement,-0.75
effing,-0.1
effiloché,-0.6
effigie,-1
efficacité,0.6
Efficacité,0.8
efficacité,1
efficacement,0.5
efficacement,1
efficace,0.6
efficace,0.75
efficace,0.8
efficace,0.8
efféminé,-0.4
effacer,-0.75
effacer,-0.6
effacer,-0.5
effacement,-0.6
effacé,0.5
efface,0.5
éduquer,0.8
éduqué,0.75
éducatif,0.8
éditeurs,-0.25
édité,-0.25
édifier,1
édification,1
édenté,-0.6
écrou,-1
écraser,-1
écraser,-1
écraser,-0.4
écrasement,-1
écrasé,-0.75
écrasé,-0.6
écrasé,-0.6
écrase,-0.4
écran de fumée,-0.25
écouvillon,-0.4
écoutes,-0.5
écoute,-0.6
économique,-0.25
économique,0.6
économique,1
économie d'énergie,1
économie d'énergie,1
économie,-0.25
économie,0.8
économe,0.8
écœurer,-1
écœurant,-1
écœurant,-0.75
éclipser,-0.25
éclipser,0.4
éclats,-0.8
éclats,-0.4
éclats,-0.25
éclater,-0.4
éclat,-0.5
éclat,0.5
éclairer,0.5
éclairer,0.5
éclairer,0.6
éclairer,0.75
éclairer,1
éclairé,0.5
éclaire,1
éclaircit,1
éclaircissement,0.75
éclaircie,1
éclairant,1
éclairage,0.25
éclaboussures,-0.6
éclabousser,-0.6
échouer,-0.75
échoué,-1
échoué,-0.5
échoue,-0.5
échelonnement,-0.6
échaudé,-1
échappements,-0.8
échappement,-0.5
échappatoire,-0.25
échange,0.25
ecchymoses,-0.5
écailleux,-0.5
ébullition,-1
ébullition,-1
ébranler,-1
ébouriffé,-0.6
ébouriffé,-0.4
éblouissements,-0.8
éblouissant,-0.4
éblouissant,0.8
éblouir,0.8
ébloui,0.8
eaux usées,-0.6
dysfonctionnement,-1
dysenterie,-1
dynamisme,1
dynamiser,1
dynamique,0.5
dureté,-1
durement,-1
durcir,-0.25
durable,0.4
durable,0.75
durable,1
durabilité,0.6
dur à cuire,0.4
dur à cuire,1
dur,-1
duplicité,-0.8
dupé,-0.8
dupe,-1
duo,0.4
dumping,-0.4
dummyproof,-0.25
dubitable,-0.25
dualisme,-0.25
du gouverneur,-0.25
du froid,-0.5
drôlement,0.25
drôle,0.8
droiture,0.6
droite,0.8
droit,0.6
drogue,-0.1
drippy,-1
drastiquement,-0.4
drame,-0.25
drains,-1
drainer,-1
drainage,-0.25
dragué,-0.25
dragon,-0.25
draconique,-0.25
draconien,-0.5
doux,0.6
doux,0.75
doux,1
douteux,-0.75
douteux,-0.75
douteusement,-0.5
douter,-0.5
douté,-0.8
doute,-0.75
douloureux,-1
douloureux,-0.75
douloureusement,-1
douleurs,-1
douleurs,-0.5
douleur,-0.75
douleur,-0.5
doué,0.5
douchebags,-1
douchebag,-1
douche,-0.5
douchbag,-1
douceur,0.6
doucement,0.6
doublure dure,-1
doublé,-0.25
double,0.25
doter,0.6
doté,0.6
dote,1
dotation,0.6
dos,-0.4
dortoir,-0.25
dope,-0.25
doornail,-0.25
doofus,-0.25
donner un coup,-0.25
donnant,0.25
donjuanisme,-0.4
donjons,-0.8
donateur,0.6
don du ciel,0.8
dommageable,-1
dommage,-0.75
dominer,0.4
domineer,-0.25
domine,0.4
domination,0.4
dominateur,-0.25
dominant,-0.25
Dolor,-0.25
doles,-0.25
doldrums,-0.25
doigts,-0.25
dogmatique,-0.5
dogmatique,-0.4
Dodgey,-1
dodder,-0.25
divorce,-1
divisivement,-0.6
Divisé,-0.5
divinité,1
divinement,1
divin,0.8
Divin,1
divertit,0.8
divertissement,0.8
divertissant,0.75
divertir,0.5
diversifié,1
divers,-1
divergences,-0.6
disvalue,-0.25
distrayant,-0.8
distraits,-0.5
distraitement,-0.25
distrait,-1
distrait,-0.8
distraire,-0.75
distraire,-0.5
distractions,-0.6
distraction,-0.75
distingué,0.6
distinctif,0.5
distendu,-0.6
distant,-0.5
distains,-1
dissuasif,-0.6
dissuader,-0.6
dissuader,-0.6
dissonant,-1
dissonant,-0.25
dissonance,-0.5
dissolution,-0.5
dissolu,-0.25
dissocial,-1
dissiper,-0.6
dissing,-1
dissimuler,-0.25
dissimulation,-0.8
dissimulateur,-0.25
dissident,-0.6
dissident,-0.6
dissident,-0.5
disses,-1
disséquer,-0.4
dissension,-0.6
disséminer,0.25
dissed,-1
diss,-1
disqualifier,-0.8
disqualifié,-0.5
disqualification,-0.8
dispute,-1
disproportionné,-0.4
disposition,-0.4
disposer,-0.6
disposé,-0.6
disponible,0.5
disponible,0.8
dispensable,-0.4
disparu,-0.6
disparu,-0.6
disparu,-0.5
disparition,-0.5
disparité,-0.6
disparate,-0.6
disparaît,-0.6
disloquée,-0.5
disgracieux,-1
disgracieux,-1
disgracié,-0.75
disgrâce,-1
disette,-0.5
discutablement,-0.4
discutable,-1
discutable,-0.75
discutable,-0.4
discutable,-0.25
disculper,0.25
discriminer,-0.5
discriminatoire,-0.8
discriminant,-0.4
discrétionnaire,0.4
discrétion,0.6
discrédité,-0.8
discours solennel,0.4
discours,0.25
discoureusement,-1
discorde,-0.75
discordant,-1
discordant,-1
discordant,-0.5
discontinuité,-0.5
discombobuler,-0.8
discipliné,-0.25
dirtcheap,-0.4
dirtbags,-1
dirtbag,-1
directeur,-0.4
diplomatique,0.5
diplomatie,0.6
ding,-1
dîner,0.6
diminution,-0.25
diminuer,-0.6
diminuer,-0.5
diminuer,-0.5
diminué,-0.6
diminué,-0.6
diminué,-0.25
diluer,-0.4
dilué,-1
dillydallying,-0.4
dilly dally,-1
diligence,0.5
diligemment,0.6
dilemme,-0.5
dilatoire,-0.8
digress,-0.25
dignité,0.5
dignitaire,0.6
digne de confiance,1
digne d'intérêt,1
digne d'intérêt,1
digne,0.5
digne,0.75
difficultés,-0.8
difficulté,-0.5
difficile,-1
difficile,-0.6
difficile,-0.5
difficile,-0.5
difficile,-0.25
différer,-0.25
différé,-0.75
diffamer,-0.5
diffamer,-0.4
diffamatoire,-0.8
diffamatoire,-0.5
diffamatoire,-0.5
diffamations,-1
diffamation,-0.5
Dieu terrible,-1
Dieu terrible,-0.25
Dieu envoie,1
dieu donné,1
dictature,-1
dictatorial,-0.5
dictateur,-0.5
Dickhead,-0.6
diatribes,-0.8
diatribe,-0.5
diamétralement,-1
diagnostic,-0.25
diaboliser,-1
diabolisé,-1
diabolise,-1
diabolisant,-1
diaboliquement,-1
diaboliquement,-0.5
diabolique,-1
diabolique,-1
diabolique,-0.5
diabolique,-0.5
diablerie,-1
diable,-0.5
dextérité,0.25
dextérité,0.4
dévoyer,-1
dévouement,0.5
dévoué,0.5
dévoué,0.8
dévorer,-0.4
dévoré,-0.4
dévolution,-0.6
dévoiler,0.25
dévoilement,-0.25
dévier,-1
dévier,-0.4
deviation,-0.25
déverser,-0.5
déversé,-0.75
devenir riche,-1
développeur,-0.25
développer,0.1
développer,0.1
dévaster,-0.75
dévasté,-0.5
dévastation,-0.5
dévastateur,-1
dévastateur,-0.75
devant,0.8
devancer,-0.25
dévaler,-1
deuxième niveau,-1
deuxième niveau,-0.25
deux face,-1
deux face,-0.25
deuil,-1
deuil,-1
deuil,-0.5
deuil,-0.5
dette,-0.75
détruit,-1
détruit,-0.5
détruit,-0.4
détruit,-0.25
détruire,-0.5
détritus,-0.6
détriment,-0.5
détresse,-1
détresse,-1
détresse,-1
détrempé,-0.25
détrempé,-0.25
détraction,-0.4
détours,-0.25
détournement de fonds,-1
détournement,-1
détournement,-0.8
détonne,-0.6
détester,-0.5
détesté,-1
déteste,-1
déteste,-1
détestablement,-1
détestable,-1
détestable,-0.5
déterrement,-0.6
déterminé,0.5
déterminé,1
détermination,0.8
détériorer,-0.5
détérioré,-0.8
détérioration,-1
détérioration,-1
détérioration,-0.5
détenus,-0.8
détenu,-0.8
détenu,-0.6
détenu,-0.6
détection,0.25
détecter,0.1
détails,0.25
détachement,-0.6
détaché,-0.4
détachable,1
désunion,-0.25
destructeur,-0.75
destructeur,-0.75
destains,-1
déstabilisation,-1
déstabilisation,-0.8
dessert,0.6
dessécher,-0.4
desséchée,-0.4
despotique,-0.5
despote,-1
désormais,-0.25
désorienter,-0.8
désorienté,-0.5
désorientation,-0.8
désorganisé,-0.75
désordre,-0.75
désordre,-0.75
désordonné,-1
désordonné,-0.8
désordonné,-0.5
désordonné,-0.5
désopilant,-1
désopilant,0.25
désolé,-1
désolé,-0.5
désolé,-0.5
désolation,-0.5
désobligeant,-0.75
désobéissant,-1
désobéissance,-0.5
désobéir,-0.5
désobéi,-0.8
desjects,-1
désireux,0.75
désireux,0.75
désirant,0.5
désinvolture,-1
désinvolture,-0.8
désinvolte,-1
désinvolte,-0.5
désinvolte,-0.25
désinvestissements,-0.8
désinvestissement,-0.4
désintéressement,-0.6
désintéressé,-0.5
désintégrer,-0.5
désintégré,-0.6
désintégration,-0.5
désinformation,-0.6
désinformation,-0.5
désincarné,-0.5
désillusion,-0.8
désillusion,-0.5
déshumaniser,-0.5
déshumanisé,-1
déshumanise,-1
déshumanisation,-1
déshumanisant,-1
déshonorer,-0.5
déshonorant,-1
déshonorant,-1
déshonorant,-1
désespoir,-1
désespoir,-0.75
désespoir,-0.75
désespérément,-1
désespérément,-1
désespérément,-0.8
désespérément,-0.6
désespérément,-0.5
désespérément,-0.25
désespéré,-1
désespéré,-0.75
désespéré,-0.5
déserts,-0.25
désertion,-0.5
déserté,-0.6
désert,-0.5
déséquilibré,-0.8
déséquilibre,-0.8
déséquilibre,-0.8
désengagement,-0.8
désavouer,-1
désavouer,-0.75
désaveu,-0.8
désavantageux,-1
désavantages,-0.8
désavantages,-0.8
désastreusement,-0.5
désastres,-1
désarroi,-1
désarmer,-0.6
désapprouver,-1
désapprouver,-0.75
désappointé,-1
désappointé,-1
désaligner,-1
désalignements,-1
désagréablement,-1
désagréablement,-1
désagréable,-1
désagréable,-0.75
désagréable,-0.5
désaffirmer,-1
désactiver,-0.8
désactiver,-0.5
désactivée,-0.75
désaccord,-1
désaccord,-0.8
désaccord,-0.5
désabusé,-0.5
des tas,-0.25
des sourires,0.5
des sourires,0.8
des soucis,-0.5
des ruptures,-1
des rouilles,-0.25
des rois,-1
des rires,0.8
des reproches,-0.8
des relations,0.25
des points de suture,-0.6
des pesticides,-0.8
des orages,-0.25
des noisettes,-0.25
des morts-vivants,-0.25
des menaces,-0.75
des fuites,-0.5
des fraudes,-1
des foyers,-0.25
des fardeaux,-0.5
des excuses,-0.5
des étincelles,0.6
des églises,-0.8
des économies,0.5
des drones,-0.4
des disputes,-0.6
des difficultés,-0.5
des concessions,-0.25
des combats,-0.6
des cicatrices,-1
des chocolats,0.6
des chicots,-0.5
des catastrophes,-1
des bruits,-1
des bactéries,-0.6
des animations,0.4
des alliés,0.25
des affrontements,-0.8
des accidents,-1
dérouter,-0.6
dérouté,-0.6
déroute,-0.4
déroutant,-0.6
déroutant,-0.6
déroutant,-0.5
déroutant,-0.25
dérogatoire,-0.5
dérogations,-0.4
dérogation,-0.4
dernier fossé,-1
dérivé,-0.25
dérivation,-0.25
dérisoire,-1
dérisoire,-1
dérision,-1
dérision,-0.75
derides,-1
dérapé,-0.25
dérapage,-0.25
déranger,-1
déranger,-0.75
déranger,-0.75
déranger,-0.5
dérangeant,-0.5
dérangé,-1
dérangé,-0.75
dérangé,-0.5
dérange,-1
dérange,-0.25
déraisonnablement,-0.5
déraisonnable,-1
déraisonnable,-0.5
dérailleurs,-0.8
dérailler,-0.8
déraillé,-0.8
déraciner,-0.6
déraciné,-0.6
déprimé,-1
déprimant,-1
dépressions,-0.8
dépression,-0.5
dépressif,-1
déprécier,-0.8
dépréciation,-0.8
dépravé,-1
dépravé,-0.5
dépravation,-1
dépourvu,-1
dépourvu,-1
dépourvu,-0.5
dépouilles,-1
dépouillé,-1
dépossédé,-1
déportation,-0.6
déplorer,-1
déplorer,-1
déplorer,-0.5
déplorant,-1
déplorablement,-1
déplorable,-0.5
déplaisant,-1
déplacer,-0.5
déplacé,-0.8
dépit,-0.75
dépit,-0.5
dépérissement,-1
dépenses,-0.25
dépenser,-0.25
dépensé,-1
dépensé,-0.25
dépense,-0.25
dépendance,-1
dépendance,-0.25
dépendance,-0.25
dépendance,0.1
dépendait,-0.25
dépeignant,0.1
dépasser,-0.4
dépasser,0.4
dépasser,0.5
dépassement,-0.8
dépassement,-0.25
dépassement,0.4
dépassé,-1
dépassé,-0.8
dépassé,0.4
dépasse,0.5
Départ,-0.25
dépanneurs,-1
dents,-0.6
dense,-1
dénonciations,-0.6
dénonciation,-0.5
dénoncer,-0.75
dénoncer,-0.6
dénonce,-0.6
dénigrer,-1
dénigrer,-1
dénigrer,-1
dénigrer,-0.75
dénigrer,-0.5
dénigrement,-0.8
deniers,-0.25
denier,-0.25
dénaturer,-0.5
démotivé,-1
démoraliser,-1
démoralisé,-0.75
démoralisant,-1
démoralisant,-1
démontré,0.4
démontrable,0.1
démonstratif,0.4
démons,-1
démoniaque,-0.75
démon,-0.5
démolition,-0.6
démolisseur,-1
démolir,-0.5
demoiselle d'honneur,0.6
démodé,-0.8
démissionner,-0.5
démissionne,-0.6
démissionnaire,-0.6
démission,-0.5
demi-cœur,-1
démentir,-0.6
dément,-1
démence,-0.5
démembrement,-1
démêler,-0.1
démêler,-0.1
démêlé,-0.5
démantelé,-0.6
démangeaisons,-0.25
demandeur,-0.25
demandes,-0.4
demandé,-0.4
demande,-0.5
déloyal,-1
déloyal,-0.6
déloyal,-0.5
délivrance,0.4
délit,-0.25
délires,-1
délire,-0.5
délirant,-0.5
délirant,-0.5
délinquant,-0.75
délinquant,-0.5
délinquance,-0.5
délicieux,0.5
délicieux,0.75
délicieux,0.8
délicieux,1
délicieusement,1
délices,1
délice,1
délice,1
délicatesse,0.5
délicatesse,0.8
délicat,-1
délicat,-0.8
délicat,0.6
délibéré,-0.25
délétère,-1
déléguer,0.1
délectable,0.5
délavé,-1
délavé,-0.25
délabré,-1
délabré,-0.75
délabré,-0.5
déjoué,-0.6
déguiser,-0.25
déguisements,-0.25
déguisement,-0.25
déguisé,-0.25
dégueuler,-1
dégringolé,-0.5
dégringole,-0.4
dégrader,-0.75
dégradé,-1
dégradation,-0.75
dégradant,-1
dégradant,-0.5
dégoûté,-0.8
dégoûté,-0.75
dégoûté,-0.5
dégoûtant,-1
dégoûtant,-1
dégoût,-1
dégoût,-0.5
dégonfler,-0.5
déginifié,1
dégingandé,-0.5
dégénérescence,-1
dégénérescence,-1
dégénérer,-0.5
dégénéré,-1
dégénérative,-1
dégâts,-0.75
dégainé,0.4
dégager,0.4
dégagement,0.4
défunt,-0.5
défunt,-0.25
déformer,-0.6
déformer,-0.5
déformé,-0.8
déformé,-0.75
déformé,-0.5
déforme,-0.5
déformation,-1
défoncé,-0.5
déflation,-0.25
définitive,0.6
défiler,-1
défilé,-0.5
défiguré,-1
defier,-0.5
déficit,-0.5
déficient,-1
déficiences,-0.5
défi,-0.5
défi,-0.25
défèque,-0.6
défensive,-0.5
défenseurs,0.25
défenseur,0.75
défendu,0.25
défendre,0.25
défendre,0.25
défendre,0.6
défendable,0.4
défectueux,-1
défectueux,-0.5
défectueux,-0.5
défection,-0.6
défavorable,-0.5
défauts,-0.5
défauts,-0.5
défauts,-0.5
défaut,-1
défaut,-0.5
défaut,-0.5
défaut,-0.5
défaites,-0.8
défaite,-0.8
défaite,-0.25
défait,-0.5
défait,-0.4
défaillances,-0.4
déduire,-0.25
dédaigneux,-1
dédaigneux,-0.8
dédaigneusement,-1
dédaigneusement,-0.8
dédaigné,-1
dédaigne,-1
déçu,-1
décrypteur,0.25
décrypté,-0.25
décroissant,-0.4
décrier,-0.6
décrier,-0.5
décrié,-1
décret,-0.25
décrépitude,-0.8
décrémenter,-0.5
décousu,-0.6
décousu,-0.6
décousu,-0.25
décourager,-1
décourager,-0.8
décourager,-0.8
décourager,-0.5
découragement,-1
décourageant,-1
décourageant,-1
décourageant,-1
décourageant,-1
décourageant,-0.5
découragé,-1
découragé,-1
découragé,-1
découragé,-0.5
découragé,-0.5
déconsolation,-0.5
déconsidération,-0.8
déconseillé,-0.5
déconner,-1
déconcerter,-1
déconcerter,-1
déconcerter,-0.6
déconcerter,-0.25
déconcerté,-0.6
déconcertant,-1
déconcertant,-0.6
déconcentré,-0.25
décomposition,-0.6
décombres,-0.6
décoloré,-0.6
décoloration,-0.6
décollé,-0.6
déçoit,-0.5
décoché,-0.6
décliner,-1
décline,-0.6
déclinant,-0.5
déclinaison,-0.6
déclin,-0.75
déclin,-0.4
déclencheur,-0.4
déclenchement,-0.8
déclarer forfait,-0.75
déclaratoire,0.25
déclaration inexacte,-0.5
déclaration erronée,-0.8
déclamer,-1
déclamer,-1
déclamer,-0.5
déclamé,-1
décisif,0.5
déchu,-0.5
déchirures,-0.6
déchirure,-0.25
déchirer,-0.25
déchiré,-1
déchiré,-0.8
déchiré,-0.5
déchiré,-0.25
déchirant,-0.75
déchirant,-0.25
déchiqueté,-0.6
déchet,-0.5
déchéance,-1
décharné,-0.8
décharges,-0.75
décharges,-0.6
décharge,-0.6
décharge,-0.25
déchaîner,-0.25
déchaînement,-0.5
décevoir,-1
décevant,-1
décevant,-1
décevant,-1
décès,-0.75
déceptions,-0.75
déception,-1
déception,-1
décent,0.5
décence,0.5
décéléré,-0.4
décédés,-0.5
décédé,-1
décapiter,-1
décalé,-0.6
décalage,-0.8
décalage,-0.75
décalage,-0.25
décadent,0.6
décadence,0.8
débris,-0.5
débordement,-0.25
debonair,0.6
débiteur,-0.6
débiliter,-1
débilitant,-1
débile,-0.5
débaucher,-1
débaucher,-0.8
débattre,-0.5
débandade,-0.75
débâcle,-0.5
deadon,0.25
deadbeat,-1
de valeur,0.5
de semblable,0
de représailles,-0.5
de renfermé,-0.25
de regret,-0.5
de premier plan,0.25
de préférence,0.8
de précaution,-0.4
de poisson,-0.6
de moisi,-0.5
de mauvaise réputation,-0.5
de mauvaise qualité,-0.5
de mauvaise humeur,-0.75
de mauvais augure,-0.5
de mariée,0.6
de manière satisfaisante,0.5
de manière insignifiante,-0.6
de manière incohérente,-0.8
de manière fiable,1
de manière attrayante,1
de manière absurde,-0.6
de garçon,0.6
de force,-0.8
de félicitations,0.5
de façon saisissante,-0.6
de façon inattendue,-0.25
de défi,-0.75
de courte durée,-0.25
de confiance,0.5
de bonne humeur,0.75
de bon augure,0.5
de beurre,0.6
dé,-0.25
daresay,-0.25
Danse,0.6
dans tout l'état,-0.25
dans le rouge,-0.5
dans le noir,0.5
danken,1
danke,1
dangers,-0.8
dangerosité,-1
dangereux,-0.75
dangereux,-0.5
dangereusement,-1
dangereusement,-0.5
danger,-0.75
danger,-0.5
damné,-1
damnation,-0.75
damnable,-1
daigner,-0.8
d'or,0.6
d'occasion,-0.6
D'accord,0.5
d'accord,1
cynisme,-0.5
cynique,-0.8
cynique,-0.5
cyclone,-0.25
curriculum,-0.25
curiosité,0.5
curieux,-0.25
curieux,-0.25
curieux,0.5
cureall,1
cur,-0.8
Culture,0.6
cultiver,0.6
cultivé,0.6
cultivé,0.8
cultivation,0.6
cultes,0.25
culte,-1
culte,0.25
culpabilité,-1
culpabilité,-0.4
culmination,0.4
culinaire,0.5
cul,-0.5
cuit,-0.25
cuisson,-0.6
cuisant,-1
cuillère nourrir,-1
cuillère,-1
cueillir,-0.25
crypte,-0.8
cruellement,-0.5
cruel,-1
crucial,-0.1
cruautés,-1
cruauté,-1
cruauté,-1
croyants,0.8
croyant,0.6
croustillant,-0.25
croustillant,0.1
croître,0.8
croissance rapide,0.6
croissance rapide,1
croissance la plus rapide,0.6
croissance la plus rapide,1
croissance,0.8
croisés,-0.25
croire,0.8
critiques,-0.5
critiquer,-1
critiquer,-0.5
critiqué,-0.5
critique,-1
critique,-0.8
critique,-0.6
cristal,0.6
crissement,-0.25
crispé,-0.5
crises,-1
crise,-0.75
cris,-0.6
cris,-0.25
criquets,-0.25
criquet,-0.6
criminel,-1
criminel,-0.75
criminel,-0.5
criminalité,-1
crime,-0.5
crieurs,-1
crié,-0.6
criard,-0.5
cri,-0.75
cri,-0.5
cri,0.4
crever,-0.8
crevé,-0.4
crevasse,-0.5
creux,-0.6
creux,-0.5
creuser,-0.25
creusement,-0.25
crétins,-0.5
crescendo,0.6
crépiter,-0.25
créer,0.6
crédulité,-1
crédule,-1
crédule,-0.75
crédit,0.4
crédible,0.5
credential,0.4
créature,-0.25
créateur,0.6
crasseux,-0.8
crasseux,-0.5
crasse,-1
crash,-0.75
craquine,-1
craquer,-0.4
craquements,-1
craps,-1
cranté,-0.4
crânes,-0.4
cran,0.25
crampes,-1
crampe,-0.75
craintes,-1
crainte,-0.5
craignant,-1
craignant,-0.75
cracher,-0.6
cracher,-0.25
craché,-0.6
cozied,0.8
Couvrir,-0.4
couvert,-0.6
couver,-1
couver,-0.25
couvent,0.1
couvaison,-0.8
coûteux,-0.25
couteau,-0.4
coût plus élevé,-1
coût élevé,-1
coussin,0.6
courtoisie,0.5
courtois,0.6
courtiser,1
courtesse,-1
courte durée de vie,-1
courtage,-0.25
courroucé,-1
couronnement,0.6
coureur de jupons,-0.5
courbé,-0.5
courbé,-0.4
courbé,-0.25
courant,0.5
courageux,0.5
courageux,1
courageux,1
courageusement,1
courage,-0.8
courage,0.5
courage,0.75
Cour de récréation,0.5
cour,0.5
coupure électrique,-0.25
coupure,-0.6
coups de soleil,-0.25
coups,-1
coups,-0.4
coupes,-0.25
couper la moutarde,1
couper,-0.5
Couper,-0.25
coupe nette,1
coupe à blanc,0.8
coupable,-1
coupable,-0.75
coupable,-0.75
coupable,-0.5
coup dur,-1
coup dur,-0.25
coup de poing,-0.5
coup,-0.6
coup,-0.4
coup,-0.4
coulé,-0.5
couine,-1
coucou,-0.25
couchette,-0.25
couches,-0.25
couchers de soleil,0.6
couche,-0.25
côte,0.6
Cosmopolite,0.6
corvée,-1
corvée,-0.5
corsages,0.6
corruption,-0.5
corrosion,-0.5
corrosif,-0.5
corrompu,-1
corrompu,-1
corrompu,-0.5
corrompt,-1
corrompant,-0.5
corroder,-1
corroborer,0.6
corroboré,0.6
correctif,-0.25
correctement,0.8
correctement,1
correct,0.5
correct,0.6
corps,-0.75
coroner,-0.8
cornue,-0.4
corbillard,-0.5
coquins,-0.25
coquin,-0.5
coquin,-0.25
coq,-0.25
copinage,-0.6
copieux,0.25
copieux,0.5
copain,1
coordonner,0.25
coordination,0.4
coopérer,0.8
coopérative,0.5
coopérant,0.8
cooed,0.25
convulsions,-1
convoquer,-0.25
convoluté,-1
convoiter,-0.25
convivialité,0.25
convivial,0.6
convivial,1
convivial,1
convience,1
conviction,-0.5
convertir,-0.25
convergé,0.4
conventionnel,-0.25
convention,0.4
convaincu,0.6
convaincre,0.5
convaincant,0.4
convaincant,0.8
convainc,0.6
controversé,-0.8
contribution,0.5
contribuer,0.8
contrevenir,-0.5
contrepoint,-0.4
contremaître,-0.25
contredire,-0.5
contredire,-0.25
contrecarrer,-0.8
contrecarré,-1
contrebande,-1
contre-productif,-1
contre-dépouilles,-0.4
contre-attaque,1
contre son gré,-0.8
contre attaque,-0.6
contre attaque,1
contre,-0.25
contrasté,-0.4
contrasté,1
contrariété,-1
contrarier,-1
contrarier,-1
contrarier,-0.5
contrarié,-0.8
contraire,-0.6
contraintes,-1
contrainte,-0.8
contrainte,-0.6
contraint,-1
