x,y
prie,0.10000000000000002
prier,0.10000000000000002
prik,-1.0
primaire,0.6
primauté,0.6
primitif,-0.6
prince,0.6
princesse,0.6
principal,0.4000000000000001
principale,0.4000000000000001
priorité,0.6
pris d'assaut,-0.25
prise d'oeil,1.0
prise de bec,-0.5
prise en charge,0.75
prison,-0.775
prisonnier,-0.75
prisonniers,-0.6
priver,-0.5
privilège,0.5
privilégié,0.75
privé,-0.5
prix,0.6833333333333332
prix élevé,-1.0
pro,1.0
proactif,0.5
probité,0.6
problème,-0.875
problèmes,-0.75
problématique,-1.0
procession,0.6
proclamation,0.10000000000000002
procrastination,-0.5
procurer,-0.25
procédure,0.4000000000000001
prodige,0.5
prodigieusement,0.6
prodigieux,0.55
prodiguer,0.5
production,0.10000000000000002
productivement,1.0
produisant,0.6
professeur,0.4000000000000001
professionnel,0.8000000000000002
profond,1.0
profondément,0.8000000000000002
profusion,-0.10000000000000002
progression,0.10000000000000002
progressive,0.25
prohibitif,-1.0
proie,-0.5
prolonger,-0.25
promesses,0.5
prometteur,0.75
promettre,0.75
promiscuité,-0.6
promoteur,0.6
promouvoir,0.6999999999999998
promu,0.8000000000000002
prononce,0.4000000000000001
prophétisé,0.6
propice,0.8000000000000002
proportionnel,0.4000000000000001
proportionné,0.4000000000000001
propre,0.5
propreté,0.5
prospros,1.0
prospère,0.625
prospérer,0.5
prostituée,-1.0
protecteur,0.8000000000000002
protesté,-0.6
protège,0.8000000000000002
protéger,0.8000000000000002
protégé,0.8000000000000002
prouve,0.5
prouver,0.5
provisoire,-1.0
provocant,-1.0
proximité,0.25
proxénète,-0.8000000000000002
prudemment,0.4000000000000001
prudence,-1.0
prudent,-0.08333333333333333
prune,0.4000000000000001
pré éminent,1.0
précaire,-0.875
précairement,-0.5
précaution,-0.4000000000000001
précieux,0.5
précipité,-0.5
précis,0.5
précision,0.8000000000000002
précisément,0.8000000000000002
préconisé,0.6
préconçu,-0.6
prédateur,-0.5
prédominant,0.10000000000000002
préemptif,-0.25
préempté,-0.25
préfère,0.55
préférable,1.0
préférant,0.25
préférer,0.10000000000000002
préféré,0.85
préhension,-0.25
préjudice,-0.5
préjudiciable,-0.5
préjuger,-0.8000000000000002
prémisse,0.25
préméditation,-0.4000000000000001
prémédité,-0.75
préoccupation,-0.6
préoccupations,-0.425
préoccuper,-0.25
préordonné,0.25
préparer,0.10000000000000002
préparé,0.5
préposé,0.4000000000000001
préposés,0.4000000000000001
présage,-0.525
présence,0.4000000000000001
présent,0.25
présentable,1.0
préservation,0.8000000000000002
président,0.25
présidente,0.25
présomptueusement,-0.8000000000000002
présomptueux,-0.75
prétendant,-0.6
prétendre,-0.25
prétendu,-0.25
prétentieusement,-1.0
prétentieux,-1.0
prétentions,-0.8000000000000002
prétexte,-1.0
prévaloir,0.5
prévenance,0.5
prévenant,0.75
prévenir,-0.25
préventif,-0.25
prévenu,-0.4000000000000001
prévisibilité,0.25
prévisible,-0.25
prévoyance,0.5
prévu,-0.25
prééminent,0.5
prêt,0.8000000000000002
prêtre,0.25
prêtresses,0.25
prêtrise,0.25
puait,-1.0
puant,-0.65
puanteur,-0.8333333333333334
puce,-0.10000000000000002
pue,-0.8000000000000002
puissamment,0.625
puissance,0.25
puissant,0.75
pulvérisation,-0.25
punaise,-0.5
punir,-0.625
punitif,-0.75
purifier,0.8000000000000002
pusillanime,-0.5
putain,-1.0
putain de,-1.0
putes,-0.5
puéril,-0.75
pâle,-0.6
pâlit,-0.6
pâtisserie,0.10000000000000002
pâturage,0.10000000000000002
péage,-0.6
péan,0.25
pécher,-1.0
pécheresse,-1.0
péché,-0.75
pédant,-0.4000000000000001
pédophilie,-1.0
pédé,-0.8000000000000002
pénal,-0.6
pénible,-0.5
pénitencier,-0.8000000000000002
pénurie,-0.75
pénétration,-0.4000000000000001
pépère,0.8000000000000002
péquenaud,-0.25
péril,-1.0
périlleux,-0.5
périple,0.4000000000000001
périr,-0.75
périssable,-0.6
périt,-1.0
pétillant,0.5
pétrifier,-0.6
pétrifié,-0.5
pêche,0.4000000000000001
pêche à la ligne,0.25
qualifié,0.5
qualité supérieure,1.0
quartiers,-0.4000000000000001
querelle,-1.0
querelleur,-1.0
questionnaire,-0.25
qui donne à réfléchir,-0.25
qui démange,-0.5
quitter,-0.8000000000000002
rabais,0.8000000000000002
rabaisser,-0.75
rabaissé,-0.5
rabatteurs,-1.0
rabougri,-0.5
raccord,0.4000000000000001
raccords,0.4000000000000001
rachat,0.25
racheter,1.0
racheté,1.0
rachitique,-1.0
raclée,-1.0
raconter,-0.25
radiant,0.75
radiation,-0.4000000000000001
radicalement,-0.4000000000000001
radicaux,-0.6
radieux,0.75
radon,-0.25
raffiné,1.0
rafraîchi,1.0
rafraîchissant,0.5
rage,-0.8333333333333334
rageusement,-1.0
ragoût,-1.0
raid,-0.6
raide,-0.625
raidi,-0.6
raidir,-0.6
rail,-1.0
railler,-1.0
railleries,-1.0
railleur,-0.75
raillé,-0.6
raison,0.6
raisonnable,0.5
raisonnablement,1.0
raisonnement,0.10000000000000002
raisonné,0.6
rajeuni,0.5
rajeunir,0.75
ralenti,-0.25
ralentir,-1.0
ralentissements,-0.6
ralentissez,-0.25
rampant,-0.6666666666666666
rance,-0.5
rancune,-0.875
rancunes,-1.0
rancœur,-0.75
randonnée,-0.25
rangé,0.8000000000000002
rapide,0.42
rapidement,0.6666666666666666
rapidité,0.4000000000000001
rappeler,-0.25
rapport,0.6
rare,-0.5
rareté,-0.5
rassurances,-0.25
rassurant,1.0
rassure,1.0
rassurer,0.25
rassuré,0.5
ratifié,0.10000000000000002
rationalisé,0.6
rationnel,0.5
rauque,-0.8000000000000002
ravage,-1.0
ravager,-1.0
ravageur,-0.5
ravi,0.8000000000000002
ravir,-0.04999999999999999
ravissement,0.75
ravissements,0.25
ravisseur,-0.5
ravive,0.25
rayonné,0.8000000000000002
rayé,-0.6
rebelle,-0.8000000000000002
rebuffade,-0.25
recevoir,0.6
rechigner,-0.5
rechute,-0.5
reclus,-0.8000000000000002
recommandation,0.8000000000000002
recommandations,0.8000000000000002
recommander,0.5
reconnaissable,0.8000000000000002
reconnaissance,0.4000000000000001
reconnaissant,1.0
reconstruction,0.10000000000000002
reconstruire,0.10000000000000002
recours,-1.0
recroquevillé,-0.75
rectification,0.8000000000000002
rectifier,0.525
recul,-0.5
recule,-0.4000000000000001
reculer,-0.625
reculé,-0.8000000000000002
redevable,-0.4000000000000001
redondance,-1.0
redondant,-0.5
redoutable,-0.55
redresser,0.6999999999999998
redécouvert,0.25
reeks,-1.0
reeled,-0.4000000000000001
refaire surface,-0.25
reflète,0.4000000000000001
refonte,-0.4000000000000001
refrain,0.0
refroidissement,-0.10000000000000002
refuge,-0.25
refus,-0.5
refuse,-0.8000000000000002
refuser,-0.75
refusé,-0.6750000000000002
regarder,-0.25
regrets,-0.5
regrettable,-0.5
regretté,-1.0
rejet,-0.75
rejetant,-0.5
rejets,-0.5
rejette,-0.75
rejoint,0.6
relation amicale,0.5
relativité,0.10000000000000002
relaxation,1.0
relent,-0.25
remarquable,0.75
remboursement,-0.04999999999999999
rembourser,0.45
remboursé,0.8000000000000002
remerciement,1.0
remercier,0.5
remettre à neuf,0.8000000000000002
remettre à plus tard,-0.45
remise,0.25
remodeler,0.10000000000000002
remplaçable,0.25
rempli,0.6000000000000001
remplir,0.8000000000000002
remplissage,0.4000000000000001
remplit,0.8000000000000002
remuer,-0.8000000000000002
remède,0.25
renaissance,0.25
renarde,-0.25
renaître,0.6
rendre,0.275
rendre malade,-0.8000000000000002
renflouement,-0.25
renflé,-0.4000000000000001
renforce,1.0
renforcement,0.20000000000000004
renforcer,0.375
renforcé,1.0
renfrogné,-0.875
renier,-0.8000000000000002
renommé,0.5
renommée,0.5
renoncer,-0.3333333333333333
renouvellement,0.10000000000000002
rentable,1.0
renverser,-0.5
renvoi,-0.4000000000000001
renégat,-0.25
repentant,0.4000000000000001
report,-0.25
reporte,-0.4000000000000001
reporter,-0.25
reporté,-0.4000000000000001
repoussant,-0.5
repousser,-0.6999999999999998
reprise,0.4000000000000001
reproche,-0.75
représailles,-0.625
représentée,0.25
respect,0.5
respect de soi,1.0
respectabilité,1.0
respectable,0.75
respectant,0.8000000000000002
respects,0.8000000000000002
respectueux,0.9166666666666666
respectueux des lois,1.0
respiration sifflante,-1.0
resplendissant,0.5
responsabilité,0.8000000000000002
responsable,0.525
ressenti,-1.0
ressortir,0.6
ressource,1.0
ressources,0.25
ressusciter,-0.25
ressuscité,-0.25
restaurations,0.8000000000000002
restaurer,0.25
restauré,0.5
rester bouche bée,-0.6
restitution,0.8000000000000002
restreindre,-0.5
restreint,-0.8000000000000002
restriction,-0.75
restructuration,-0.25
restructurer,-0.25
restructuré,-0.25
retard,-0.8333333333333334
retardement,-0.8000000000000002
retards,-0.8000000000000002
retardé,-0.75
retenir,-0.8000000000000002
retenu,0.6
retirer,-0.25
retiré,-0.8000000000000002
retoucher,-1.0
retour en arrière,-0.25
retraité,-0.4000000000000001
retranchement,-0.4000000000000001
rets,-0.8000000000000002
revendeurs,-0.25
revendiquer,0.25
revenir,-0.5
revers,-0.65
revigorer,0.5
revolver,-0.4000000000000001
reçu,0.6
rhapsodize,-1.0
rhumatisme,-1.0
rhumatoïde,-1.0
ri,0.8000000000000002
ricanement,-0.75
ricaner,-1.0
ricer,-1.0
richement,0.5
riches,0.5
richesse,0.5
ricocher,-0.25
ricochet,-0.25
ride,-0.25
ridicule,-0.625
ridicules,-1.0
ridé,-0.4000000000000001
rigide,-0.5
rigidité,-0.25
rigoureusement,-0.17499999999999996
rigoureux,0.10000000000000002
rigueur,-0.25
ringard,0.25
rinçage,-0.4000000000000001
riptide,-0.25
rire,0.5
rires,0.8000000000000002
risiblement,-0.25
risque,-0.75
risquer,-0.8000000000000002
risqué,-0.5
risée,-0.8000000000000002
rival,-0.25
rivaliser,-0.04999999999999999
rivalité,-0.5
rivetage,1.0
robotique,-0.25
robuste,0.75
rocheux,-1.0
rock star,1.0
roi,0.10000000000000002
romance,0.5
romancer,-0.25
romantique,0.65
rompre,0.8000000000000002
rompu,-0.6
ronfler,-0.10000000000000002
rosser,-0.8000000000000002
rosé,0.5
rougeole,-0.8000000000000002
rouille,-0.25
rouillé,-0.25
royal,0.75
royalties,0.6
rremediable,-1.0
rudement,-1.0
rue,-0.5
rugosité,-0.25
rugueux,-0.25
ruiner,-0.75
ruines,-0.5
ruineux,-0.5
ruiné,-0.75
rumeur,-0.25
rumeurs,-0.8000000000000002
rupture,-0.55
ruse,-0.65
ruses,-1.0
rusé,-1.0
rythme rapide,0.8000000000000002
râleur,-1.0
râpé,-0.9
réaction exagérée,-1.0
réaffirmation,0.8000000000000002
réaffirmer,0.5
réagir de façon excessive,-1.0
réalisable,0.6666666666666666
réalisation,0.525
réalisations,1.0
réaliste,0.6
rébellion,-0.6
récalcitrant,-0.5
réceptif,0.6
récessionnaire,-1.0
réchauffe,0.6
récidive,-0.8000000000000002
réclamant,-0.6
réclamation,0.8000000000000002
récolte,0.6
récolté,0.8000000000000002
récompense,0.625
récompenses,0.5
récompensé,0.5
réconciliation,0.5
réconcilier,1.0
réconfort,0.5
réconfortant,0.5
récrire,-0.25
récréatif,0.8000000000000002
récupération,0.25
récupérer,0.6333333333333333
réduction des coûts,1.0
réel,0.4000000000000001
réexamen,0.4000000000000001
réflechir,0.4000000000000001
réfléchi,0.4000000000000001
réformateur,1.0
réformation,0.25
réforme,0.25
réformer,1.0
réformes,0.8000000000000002
réformé,0.375
réfutation,-0.4000000000000001
réfute,-0.4000000000000001
réfuter,-0.45
réfuté,-0.4000000000000001
région forestière inexploitée,-1.0
réglage d'enregistrement,1.0
réglementaire,-0.25
régresser,-0.5
régressif,-1.0
régression,-0.5
régularité,0.25
régulièrement,0.8000000000000002
réhabiliter,1.0
réjouir,0.875
réluctance,-0.8000000000000002
rémunérer,0.6
rémunéré,0.8000000000000002
rénovation,0.8000000000000002
rénover,0.8000000000000002
réorienter,-0.25
répandre,-0.5
répandu,-0.25
réparation,0.10000000000000002
répit,0.75
répondre,-0.10000000000000002
répressif,-1.0
répression,-0.5
réprimande,-0.5
réprimander,-0.25
réprimandé,-0.8000000000000002
réprimer,-0.5
réprouver,-0.25
répréhensible,-0.8333333333333334
répudiation,-0.5
répudier,-0.8000000000000002
répugnance,-1.0
répugnant,-1.0
répugner,-0.5
répulsif,-0.8000000000000002
répulsion,-0.75
réputation,1.0
répétitif,-0.4000000000000001
résidu,-0.25
résidé,0.4000000000000001
résigné,-0.75
résiliation,-0.8000000000000002
résilient,0.5
résister,-0.31666666666666665
résistif,-0.6
résolu,0.6333333333333334
résolument,0.7333333333333334
résoudre,0.8000000000000002
résout,0.8000000000000002
résultat,-0.25
résultats,0.25
résurrection,0.25
réticence,-0.5
réticent,-0.5
rétorque,-0.25
rétractable,1.0
rétracter,-0.4000000000000001
rétraction,-0.4000000000000001
rétréci,-0.5
réussi,0.625
réussir,0.625
réussit,1.0
réussite,0.5
réverbère,-0.25
réverbération,-0.25
réviser,-0.25
révoltant,-0.5
révolutionnaire,0.425
révolutionne,0.8000000000000002
révolutionner,0.8000000000000002
révoquer,-0.75
révulsif,-1.0
révélation,0.8000000000000002
révélations,0.8000000000000002
révérence,0.75
révérend,0.6
révérer,0.5
révéré,0.8000000000000002
réémergé,-0.25
rêverie,0.8000000000000002
rêveries,0.6
rêveur,1.0
s'aggrave,-1.0
s'aliéner,-1.0
s'effondre,-0.8000000000000002
s'effondrer,-0.5
s'efforcer,1.0
s'enfuit,-1.0
s'est effondré,-0.8000000000000002
s'est excusé,0.8000000000000002
s'excuse,0.8000000000000002
s'excuser,0.8000000000000002
s'il vous plaît,1.0
s'écailler,-1.0
s'échappe,-0.25
s'écraser,-1.0
s'étend,0.4000000000000001
s'évaporer,-0.25
sabordé,-0.6
sabot,-0.6
sabotage,-0.75
sabots,-1.0
sabre,-0.25
sabrer,-0.4000000000000001
saccades,-1.0
saccadé,-0.75
saccagé,-1.0
sacerdotal,0.6
sacrifices,-0.4000000000000001
sacro-saint,0.6
sadique,-1.0
safecracker,-0.25
sage,0.5
sagement,1.0
sagesse,0.75
saigne,-0.5
saignement,-0.5
saigner,-0.5
saigné,-1.0
saillant,0.5
sain,0.55
saint,0.4166666666666667
saisie,-0.6
saisies,-0.8000000000000002
saisir,-0.8000000000000002
saisonnier,0.4000000000000001
salace,-0.25
sale,-0.75
saleté,-0.75
salive,-0.4000000000000001
salope,-1.0
salopes,-0.75
salubre,0.5
salue,0.8000000000000002
saluer,0.5
salut,1.0
salutaire,0.5
salutations,0.5
sanctifié,1.0
sanction,-0.25
sanctionner,-0.25
sanglot,-0.75
sangloter,-1.0
sanglots,-0.8000000000000002
sanguinaire,-0.5
sanguine,0.6
sans abri,-1.0
sans amour,-0.8000000000000002
sans aucun doute,0.5
sans bruit,1.0
sans but,-0.75
sans cesse,-0.8000000000000002
sans charme,-0.6
sans clignoter,-0.4000000000000001
sans coeur,-0.5
sans complication,0.5
sans conséquence,-0.65
sans crainte,0.8000000000000002
sans dommage,0.5
sans douleur,1.0
sans défaut,0.6
sans défense,-0.5
sans emploi,-0.775
sans encombre,0.5
sans enthousiasme,-1.0
sans entrave,0.4000000000000001
sans espoir,-0.75
sans esprit,-0.5
sans expression,-0.6
sans fil,0.25
sans fondement,-0.5333333333333333
sans gut,-1.0
sans importance,-0.625
sans incidents,-0.10000000000000002
sans inspiration,-0.5
sans instruction,-0.8000000000000002
sans intérêt,-1.0
sans le sou,-1.0
sans merci,-0.5
sans merde,-1.0
sans méfiance,-0.5
sans nom,-0.25
sans option,-0.8000000000000002
sans papiers,-0.6
sans partenaire,-0.8000000000000002
sans peur,1.0
sans pitié,-0.75
sans problème,0.9
sans précédent,1.0
sans raison,-1.0
sans rapport,-0.6
sans remords,-1.0
sans risque,1.0
sans réponse,-0.6
sans s'excuser,-0.6
sans signification,-0.75
sans sommeil,-1.0
sans substance,-0.6
sans valeur,-1.0
sans vergogne,-0.4000000000000001
sans vie,-0.75
sans âge,0.6
sans égal,0.4000000000000001
sans émotion,-0.6
sans équivoque,0.75
saper,-0.5499999999999999
sarcasme,-0.45
sarcastique,-0.7000000000000001
sardonique,-0.5
sardoniquement,-1.0
sarriette,0.5
satanique,-1.0
satirique,-0.25
satisfaisant,0.8666666666666667
satisfait,0.75
sauge,0.6
sauvage,-0.5875
sauvagerie,-0.75
sauvages,-1.0
sauvegarde,0.6
sauvetages,0.8000000000000002
sauveur,1.0
sauvé,-1.0
saveur,0.5
savonneux,-1.0
savourer,0.9
savoureux,-0.25
savvy,0.5
scalpel,-0.25
scandale,-0.8333333333333334
scandales,-1.0
scandaleusement,-1.0
scandaleux,-0.775
scandalisé,-1.0
scandels,-1.0
scepticisme,-0.25
sceptique,-0.75
sceptiques,-0.6
schizophrénie,-0.8000000000000002
schème,-0.10000000000000002
scintillait,1.0
scintille,-0.09999999999999998
scission,-0.5
scorpion,-0.25
sculptural,1.0
sculpture,0.4000000000000001
sculpté,0.4000000000000001
scélérat,-1.0
scénique,0.8000000000000002
se battre,-0.6
se blottir,-1.0
se cache,-0.8000000000000002
se chamailler,-0.9
se comporte mal,-1.0
se conduire mal,-0.5
se cramponner,-0.4000000000000001
se dandiner,-1.0
se disputer,-0.5
se dorer,0.8000000000000002
se dégrade,-1.0
se délecter,0.5
se dérober,-1.0
se désister,-0.8000000000000002
se détendre,-0.4000000000000001
se développe,0.4000000000000001
se faire des amis,1.0
se faire plaisir,1.0
se faufile,-0.4000000000000001
se faufiler,-0.5
se fige,-0.4000000000000001
se flétrir,-0.25
se fâcher,-1.0
se glisser,-0.75
se heurte,-0.25
se laisser abattre,-0.5
se lamenter,-1.0
se lasser,-0.75
se livrer,0.4000000000000001
se marier,0.6
se mettre d'accord,0.5
se moquer,-1.0
se méprendre,-0.8000000000000002
se mêler,-0.5
se pavaner,-0.5
se plaindre,-0.75
se plaint,-0.5
se précipiter,-1.0
se ratatiner,-0.6
se rendre,-0.4000000000000001
se repentir,-0.4000000000000001
se ruiner,-0.75
se réjouit,0.9333333333333332
se rétracter,-0.5
se solidifier,0.25
se soucie,1.0
se soucier,1.0
se tordre,-0.8000000000000002
se tortiller,-0.775
se vautrer,-0.75
se venger,0.25
sec,-0.6
seconde classe,-0.25
secouer,-1.0
secouru,0.8000000000000002
secousse,-0.5
secret,-0.5
sectes,-1.0
seigneurie,0.4000000000000001
semi retardé,-1.0
sensation,0.6
sensationnel,0.5
sensationnellement,0.6
sensations,0.5
sensible,0.35000000000000003
sensiblement,0.5
sensualité,0.8000000000000002
sensuel,0.8000000000000002
sentait,-0.25
sentiment,0.25
septique,-0.4000000000000001
serein,1.0
serment,0.4000000000000001
serpent,-0.25
serrage,-0.4000000000000001
serre,-0.25
serrement,-0.5
serré,-0.4000000000000001
servile,-0.5
servir soi-même,-0.625
servitude,-0.75
seul,-0.6
sexe,0.10000000000000002
sexiste,-1.0
sexy,0.75
shat,-0.6
shimmy,-1.0
shirker,-1.0
shitbag,-1.0
shithole,-1.0
shitload,-0.8000000000000002
shortchange,-0.25
si cal,-1.0
sidéré,-0.5
sieste,0.10000000000000002
sifflant,-0.5
sifflement,-0.5
sifflé,-0.5
signaler,-1.0
significatif,0.5
silence,-0.5
silencieux,0.625
sillily,-1.0
similitude,-0.25
simple,-0.15000000000000002
simplification excessive,-0.5
simplifie,-0.3
simplifier,0.05000000000000001
simplifié,0.4000000000000001
simpliste,0.4000000000000001
simulé,-0.8000000000000002
sincère,0.9166666666666666
sincèrement,0.8000000000000002
sinistre,-0.75
sinistrement,-1.0
sinistré,-0.5
sirène,-0.25
situation critique,-0.75
situation difficile,-0.5
siège,-0.6
skulk,-1.0
skulked,-1.0
slabbed,-0.25
slammin,1.0
slashes,-0.4000000000000001
sleazebag,-1.0
slimebag,-1.0
slink,-0.4000000000000001
slogs,-0.5
sloooooooooooooow,-1.0
sloooow,-1.0
slooow,-1.0
sloow,-1.0
slop,-0.8000000000000002
slouts,-0.25
slowwww,-1.0
slunk,-0.6
smog,-0.8000000000000002
smuttier,-1.0
snarky,-0.6
snazzy,0.8000000000000002
snicker,-0.8000000000000002
sniffle,-0.6
snob,-0.6666666666666666
snobby,-1.0
snober,-0.5
snobs,-1.0
snubs,-1.0
sobre,-1.0
sociable,0.5
socialiste,-0.25
sociopathe,-1.0
société,-0.25
softhearted,0.8000000000000002
soie,0.6
soigneusement,0.25
soigné,0.8000000000000002
soleil,0.6
solennel,-0.25
solidarité,0.5
solide,0.375
solidité,0.5
solliciter,-0.6
sollicitude,0.25
solution,0.5
sombre,-0.5833333333333334
sommaire,-0.4000000000000001
somme dérisoire,-0.6
sommet,0.75
sommets,0.6
somptueusement,0.6999999999999998
somptueux,0.8000000000000002
somptuosité,0.8000000000000002
sonar,-0.25
sonore,-0.25
sophismes,-0.8000000000000002
sophistiqué,0.75
sorcellerie,-0.25
sorcier,0.4000000000000001
sorcière,-0.4000000000000001
sordide,-0.55
sort,-0.25
sorta comme,0.0
sortie,-0.25
sottement,-0.6
sottises,-0.75
souche,-0.8000000000000002
souches,-1.0
soucieux,0.5
souffert,-1.0
soufflé,-0.6
souffrance,-1.0
souffrant,-1.0
souffre,-0.75
souffrir,-0.75
souhait,0.8000000000000002
souhaitant,0.8000000000000002
souiller,-0.75
souillé,-0.8000000000000002
soulage,1.0
soulager,0.75
soulagé,-0.4000000000000001
soulèvement,-0.5
soumis,-0.45
soupir,-0.4000000000000001
souple,0.525
sourd,-0.5
souriant,0.8000000000000002
sourire,0.625
sourire en coin,-0.4000000000000001
sourit,0.6000000000000001
sournois,-0.5
sournoisement,-0.4000000000000001
sous,-0.25
sous la moyenne,-1.0
sous la météo,-0.5
sous par,-1.0
sous pression,-0.5
sous-cotation,-0.4000000000000001
sous-dimension,-0.25
sous-estimer,-0.43333333333333335
sous-estimée,-0.4000000000000001
sous-payés,-0.75
souscrire,-0.25
soustraire,-0.5
souteneur,-0.6
soutenu,0.25
spa,0.4000000000000001
spacieux,0.7666666666666666
spasme,-1.0
spectacle,0.4000000000000001
spectaculaire,0.8000000000000002
spectaculairement,1.0
sperme,-0.25
spews,-0.5
spirituel,0.3
splendeur,0.5
splendide,1.0
spongieux,-0.25
spontané,0.5
spookier,-0.8000000000000002
spookiest,-0.8000000000000002
spookily,-0.8000000000000002
spoonfed,-0.25
sporadique,-0.5
spores,-0.25
sportif,0.6
spurn,-1.0
spécial,0.8000000000000002
spécialiser,0.25
spécifier,0.25
spéculation,-0.25
spéculer,-0.25
squatter,-0.6
squeletté,-0.5
stabiliser,0.8000000000000002
stabilité,0.6
stable,0.8000000000000002
stabulation,-0.4000000000000001
staccato,-0.4000000000000001
staggers,-0.6
stagnant,-0.5
stagnation,-0.8000000000000002
stagner,-0.8000000000000002
staid,-0.25
stalle,-0.5
stalles,-0.4000000000000001
stars du rock,0.8000000000000002
statique,-0.25
stellaire,0.75
stigmate,-0.5
stigmatiser,-1.0
stimulant,0.75
stimule,0.5
stimuler,0.5
stimulé,0.10000000000000002
stocké,-0.25
stoner,-0.25
stooges,-0.25
strabisme,-0.4000000000000001
stratagème,-0.5
stratège,0.4000000000000001
stratégique,0.6
stress,-0.75
stressant,-0.75
strict,-0.5
strictement,-0.6
strident,-0.25
stridentement,-0.25
strip-tease,0.25
strié,-1.0
stupeur,-0.75
stupide,-0.7125
stupidement,-0.875
stupidité,-0.75
stupéfaction,0.8000000000000002
stupéfait,-0.6
stupéfier,-1.0
stupéfié,-1.0
stylisé,0.5
stérile,-0.45
stérilité,-0.8000000000000002
stéréotype,-0.75
stéréotypiquement,-0.6
stéréotypé,-0.55
stéthoscope,-0.25
suave,0.5
suavement,0.8000000000000002
subalterne,-0.375
subdivision,-0.25
subjuguer,-0.25
sublimation,0.10000000000000002
sublime,0.5
sublimement,0.8000000000000002
submerge,-0.25
submergé,-0.5
subpar,-0.25
subsister,0.25
substantiel,0.5
substantiellement,0.6
subvention,-0.25
subventionne,-0.25
subventionner,-0.25
subventionné,-0.25
subversif,-0.75
subversion,-0.5
subversivement,-0.25
subvertir,-0.5
succes,0.6
succinct,0.8000000000000002
succomber,-0.55
succulent,0.5
succès,0.625
suce,-0.5
suceptible,-0.25
sucer,-0.75
sucky,-0.25
sucre,-0.25
suffire,0.5
suffisamment,1.0
suffisance,1.0
suffisant,0.25
suffit,0.5
suffocation,-1.0
suicidaire,-0.75
suicide,-0.75
suie,-0.10000000000000002
sujétion,-0.5
sundae,0.6
super,0.75
superbe,1.0
superbement,0.9333333333333332
superficiel,-0.55
superficiellement,-0.25
superflu,-0.5
superman,0.8000000000000002
superproduction,0.5
superstar,0.8000000000000002
superstitieux,-0.5
supplication,-0.4000000000000001
supplications,-0.25
supplier,-1.0
supplémentaire,0.4000000000000001
supporter,0.25
suppression,-0.25
suprématie,0.25
suprêmement,0.75
supérieur,0.75
supériorité,0.5
sur de soi,0.8000000000000002
sur hyped,-1.0
sur la crainte,-1.0
sur le point,1.0
surcharger,-1.0
surchargé,-0.25
surchauffe,-1.0
surchauffer,-1.0
surdimensionné,-0.25
surdosage,-0.5
surestime,-0.25
surestimé,-0.25
surfait,-0.25
surhumain,0.5
surjouer,-0.25
surligner,0.6
surmené,-1.0
surmonter,0.6
surnaturel,-0.4000000000000001
surpassant,0.4000000000000001
surpasser,-0.10000000000000002
surperforme,-0.4000000000000001
surperformé,-0.4000000000000001
surprenant,-0.25
surprendre,-0.5
surpris,-0.6
surprise,0.6
surpuissance,-0.25
surpuissant,-0.8000000000000002
surréagit,-1.0
surréalement,0.4000000000000001
surtaxé,-0.25
survendre,-0.5
survivre,0.8000000000000002
survivre à,-0.25
susciter,0.15000000000000002
suspect,-0.75
svastika,-1.0
svelte,0.6
sécurise,0.8000000000000002
sécurisé,0.8000000000000002
sécurité,0.8000000000000002
séditieux,-0.25
sédition,-0.5
séduire,-0.09999999999999998
séduisant,0.5166666666666667
sélectif,0.4000000000000001
séparatiste,-0.4000000000000001
séparer,-0.25
séparé,-0.5
séquestres,-0.25
sérénade,0.6
sérénité,0.5
sévèrement,-0.5
sûr,0.625
tache,-0.5
tache sur,1.0
taches,-0.8000000000000002
tacheté,-0.4000000000000001
taché,-0.75
tailladé,-0.5
tamisé,-0.4000000000000001
tante,0.25
tape à l'oeil,0.6
taper,0.25
tardif,-0.5
taudis,-1.0
taupes,-0.4000000000000001
taureau,-1.0
temps fort,-1.0
tendance,0.4000000000000001
tendu,-0.75
tension,-0.5
tentation,-0.5
tergiverser,-0.375
terminal,-0.25
termite,-0.25
terne,-0.5
ternir,-0.8000000000000002
terrain,-1.0
terreur génique,-1.0
terrible,-0.75
terriblement,-0.31999999999999995
terrifiant,-0.5
terrifie,-1.0
terrifié,-1.0
terrorise,-1.0
terroriser,-0.75
terroriste,-1.0
terrorisé,-1.0
testily,-1.0
tetchily,-1.0
thriller,0.10000000000000002
théorique,0.4000000000000001
thérapeutique,1.0
tiff,-0.25
tige,-0.8000000000000002
timehonored,0.6
timide,-0.45
timidement,-0.6
timidité,-0.425
timoré,-0.6
tinté,-1.0
tirade,-1.0
tiré par les cheveux,-1.0
titillant,0.8000000000000002
titiller,0.8000000000000002
tiède,-0.25
toilette,-0.25
tollé,-0.75
tolérable,0.8000000000000002
tolérance,0.25
tolérant,0.5
tolérer,-0.25
tombant,-0.6
tomber,-0.375
tonner,-0.5
topheavy,-0.25
tops,1.0
tordre,-1.0
tordu,-0.25
torpille,-0.25
torpillé,-0.6
torrent,-0.4000000000000001
torrents,-0.4000000000000001
torride,-0.5
torsion,-1.0
tortueusement,-1.0
tortueux,-0.9
torturer,-0.75
tortures,-0.75
torturé,-0.75
totalement,-0.4000000000000001
totalitaire,-0.75
totalitarisme,-1.0
